row,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol,entrez
ENSG00000113369,0.394603453840387,0.130502348248352,3.0237268458146,0.00249681762790244,0.00602050941870557,ARRDC3,57561
ENSG00000113384,1.26274188615054,0.127994883707648,9.86556532239802,5.87028284674008e-23,9.43304493617116e-22,GOLPH3,64083
ENSG00000113387,0.737745929181248,0.133694879313398,5.51813153181341,3.42622958565556e-08,1.54429534923767e-07,SUB1,10923
ENSG00000113389,-0.0123607497537343,0.0815601468133344,-0.151553794796669,0.879538878735515,NA,NPR3,4883
ENSG00000113391,-0.122873107000435,0.0810356583489703,-1.51628442964327,0.12944744703499,0.203810156347989,FAM172A,83989
ENSG00000113407,0.369462454078528,0.132054803549546,2.79779640079438,0.00514525344129469,0.0117090852325057,TARS,6897
ENSG00000113441,0.250359024122296,0.0943428608375921,2.6537145672663,0.00796111376944178,0.0173775467467367,LNPEP,4012
ENSG00000113448,0.699321283125654,0.113324439622578,6.1709661698281,6.78739451783852e-10,3.68293108906873e-09,PDE4D,5144
ENSG00000113456,-0.269525446375339,0.0913618875172618,-2.95008623069893,0.0031768525004849,0.00752432097527626,RAD1,5810
ENSG00000113460,0.871192686191399,0.109833635820797,7.93192977434368,2.157664441039e-15,1.9414160167919e-14,BRIX1,55299
ENSG00000113504,0.364173284048314,0.10111326160761,3.60163719633097,0.000316219466970227,0.000880054361784483,SLC12A7,10723
ENSG00000113522,0.126188588601192,0.0853106594508357,1.47916555109874,0.139096074092229,0.21689782700219,RAD50,10111
ENSG00000113532,0.127386559473796,0.0789714352474469,1.61307134756569,0.106729007946863,0.172559985553905,ST8SIA4,7903
ENSG00000113552,0.504353673844036,0.0816345973636149,6.17818535439767,6.48425617464244e-10,3.52636145879295e-09,GNPDA1,10007
ENSG00000113555,0.292842647303836,0.0809473273860284,3.6176938357372,0.000297239709529514,0.000829333791261752,PCDH12,51294
ENSG00000113558,0.24861425211092,0.150790989799596,1.64873413485337,0.0992021137806746,0.161841277565232,SKP1,6500
ENSG00000113569,1.06978047694758,0.0907333298399261,11.7903804350056,4.37560007998372e-32,1.35482465945809e-30,NUP155,9631
ENSG00000113575,0.94262326206878,0.167676217001062,5.62168731456297,1.89101308922899e-08,8.73175474598515e-08,PPP2CA,5515
ENSG00000113578,-0.0170308510641922,0.0822808818600511,-0.206984303998581,0.836022116657874,NA,FGF1,2246
ENSG00000113580,-0.286700861360073,0.112648000628548,-2.54510386123458,0.0109245239393109,0.0231933335503398,NR3C1,2908
ENSG00000113583,0.185574340888038,0.0895454505414805,2.07240389953785,0.038227790011865,0.0705036408553378,C5orf15,56951
ENSG00000113593,0.00569613337407115,0.0806769933258885,0.0706041851493159,0.943712779460579,0.966985925692104,PPWD1,23398
ENSG00000113594,-0.0740492584139257,0.100591432208138,-0.73613882204905,0.461646218834082,0.582918799204916,LIFR,3977
ENSG00000113595,-0.0441121953306796,0.080779844384751,-0.546079231355969,0.585011475321405,0.698890624595537,TRIM23,373
ENSG00000113597,-0.129868732703363,0.0815105178352916,-1.59327576553726,0.111098340835896,0.178668132906703,TRAPPC13,80006
ENSG00000113615,0.789470065052975,0.0867072956612102,9.10500159222653,8.62651716511173e-20,1.08135719318683e-18,SEC24A,10802
ENSG00000113621,-0.0344052642014093,0.101378248790312,-0.339375207324523,0.734327093198052,0.823002095548624,TXNDC15,79770
ENSG00000113638,0.104049609956849,0.0844648293831805,1.23186905978132,0.217998000787461,0.317919880308678,TTC33,23548
ENSG00000113643,1.36434324825638,0.111655383794093,12.2192338774492,2.45386268483152e-34,8.97004770640925e-33,RARS,5917
ENSG00000113645,-0.0196147022064502,0.0821751540889335,-0.238693829344358,0.811343001942986,NA,WWC1,23286
ENSG00000113648,0.311973166844922,0.139047684474401,2.24364158255621,0.0248554715299853,0.0482031002998462,H2AFY,9555
ENSG00000113649,0.415478092067073,0.121529331036534,3.41874746222518,0.000629100841284763,0.00167483026351291,TCERG1,10915
ENSG00000113657,-0.317815967484616,0.101171856845532,-3.14134757820897,0.00168172319229825,0.00416433259338772,DPYSL3,1809
ENSG00000113658,0.579726064307889,0.124840562192503,4.64373160554946,3.42172014321164e-06,1.23427063315133e-05,SMAD5,4090
ENSG00000113712,0.135942684966647,0.150503152861844,0.903254731755933,0.366390715888099,0.486053947830913,CSNK1A1,1452
ENSG00000113716,0.641295229265436,0.102994514621531,6.22649887347856,4.76973651849099e-10,2.623463636297e-09,HMGXB3,22993
ENSG00000113719,0.0223406110816928,0.079951391292289,0.27942742109414,0.779916829822292,0.858647501054353,ERGIC1,57222
ENSG00000113732,0.215972399052582,0.146280125171218,1.47643023137826,0.13982843198601,0.217827352342265,ATP6V0E1,8992
ENSG00000113734,0.25426530714098,0.0794488765851478,3.20036378196583,0.00137254230850529,0.00346042170998913,BNIP1,662
ENSG00000113739,1.16484654282235,0.0953424936335736,12.2174960862589,2.50687445297001e-34,9.12441894267758e-33,STC2,8614
ENSG00000113742,0.989952298019146,0.126799039215679,7.80725393616971,5.844743528006e-15,5.1068605055983e-14,CPEB4,80315
ENSG00000113758,0.867034117109131,0.10723603656352,8.08528685779576,6.20180499415031e-16,5.86405411183977e-15,DBN1,1627
ENSG00000113761,0.186121806816368,0.0793307193358829,2.34615049976209,0.0189684465232295,0.0379746036757298,ZNF346,23567
ENSG00000113810,0.632685154663906,0.0948811410117895,6.66818661661426,2.58983348321463e-11,1.6057233356165e-10,SMC4,10051
ENSG00000113811,0.552897320627709,0.13877700504352,3.98407013074192,6.77448657703097e-05,0.000206463797722175,SELK,58515
ENSG00000113812,-0.332504861135268,0.0865757249133479,-3.84062462622249,0.000122721649770146,0.000361083130222168,ACTR8,93973
ENSG00000113838,0.255086231259266,0.0799995017585871,3.18859774938393,0.00142964664877404,0.00359239968887201,TBCCD1,55171
ENSG00000113845,1.96419646732256,0.141244468187929,13.9063603164208,5.79544359764441e-44,4.63789009496258e-42,TIMMDC1,51300
ENSG00000113851,1.58199998549856,0.113929226194518,13.8858134856241,7.72186752382306e-44,6.09876125214888e-42,CRBN,51185
ENSG00000113916,0.847590479762174,0.138508935676393,6.11939204949528,9.39330392630974e-10,4.98939273167151e-09,BCL6,604
ENSG00000113966,-0.00720747896508532,0.0817671508782709,-0.0881463874877491,0.929760327953452,NA,ARL6,84100
ENSG00000113971,0.0912030379798569,0.0829966656992203,1.09887592726166,0.271822188092066,0.381365299071697,NPHP3,27031
ENSG00000114019,0.533961327086926,0.0961835609893909,5.55148220334473,2.83257556665437e-08,1.28534897286712e-07,AMOTL2,51421
ENSG00000114021,0.023084364923117,0.0794775606846269,0.290451351604984,0.771470963080495,0.851972352016762,NIT2,56954
ENSG00000114023,0.275776206159401,0.0745668723399898,3.69837432502186,0.000216984737682924,0.000615647703723984,FAM162A,26355
ENSG00000114026,0.0927490047371091,0.0792506172051025,1.1703253300485,0.241870072134701,0.346380416173943,OGG1,4968
ENSG00000114030,0.488230664910661,0.115049363430461,4.24366246238087,2.19901038595249e-05,7.19546209148385e-05,KPNA1,3836
ENSG00000114054,-0.0183048730176487,0.0807781690191963,-0.22660668395812,0.820729594445285,0.887807395871169,PCCB,5096
ENSG00000114062,1.37490581560399,0.107747868348345,12.7603992234814,2.72799375339167e-37,1.25342496258498e-35,UBE3A,7337
ENSG00000114098,0.599221748654839,0.0796980489551467,7.51865016158771,5.53446557977407e-14,4.4336010145886e-13,ARMC8,25852
ENSG00000114107,-0.229203249633313,0.0834222903275119,-2.74750607701458,0.00600503960479581,0.0134329690085806,CEP70,80321
ENSG00000114120,-0.0650769626814355,0.0773395399433099,-0.841444915875334,0.400098731807281,0.520822263832724,SLC25A36,55186
ENSG00000114125,0.657592157512031,0.0977554559057425,6.72691003708368,1.73303812154079e-11,1.09129925277222e-10,RNF7,9616
ENSG00000114127,1.59511133436679,0.11839854889554,13.4723892247541,2.27387134894421e-41,1.43111778024177e-39,XRN1,54464
ENSG00000114166,0.0593984601449279,0.0798916581009079,0.743487637594205,0.457186503350194,0.578496513767932,KAT2B,8850
ENSG00000114209,-0.00390017904727,0.12051872919095,-0.0323616011673218,0.974183684267093,0.985602448148321,PDCD10,11235
ENSG00000114251,0.256704097458131,0.0807493277752796,3.17902457556703,0.00147771561848166,0.00370010682422968,WNT5A,7474
ENSG00000114279,-0.0679703698748386,0.0817684475533731,-0.831254254038173,0.405830011441529,0.526468047048785,FGF12,2257
ENSG00000114302,1.17569448839858,0.102573285685604,11.4619950071814,2.04743523001414e-30,5.70073901370757e-29,PRKAR2A,5576
ENSG00000114315,-0.0828381516709092,0.110052454366933,-0.752715167939034,0.45162109324802,0.573435882190719,HES1,3280
ENSG00000114316,0.484223507952438,0.102040021916665,4.74542732211384,2.08066612056968e-06,7.72910218289703e-06,USP4,7375
ENSG00000114331,1.18420363761899,0.118812737534026,9.96697544553976,2.12604628300218e-23,3.53385739804654e-22,ACAP2,23527
ENSG00000114346,-0.116047737782116,0.0948684851132451,-1.22324855976765,0.221235829615552,0.321671732050816,ECT2,1894
ENSG00000114353,0.601702540643474,0.137977896100044,4.36086183113847,1.29551157545389e-05,4.35949926978133e-05,GNAI2,2771
ENSG00000114354,0.748555022849088,0.142748798960569,5.2438621431474,1.5724970956841e-07,6.64639905709924e-07,TFG,10342
ENSG00000114374,-0.240145835180607,0.096570779699698,-2.48673393678066,0.0128921776649892,0.0268740857173934,USP9Y,8287
ENSG00000114378,0.0866834249152132,0.0800715175334308,1.08257502274791,0.27899709878326,0.38934196410161,HYAL1,3373
ENSG00000114383,-0.0875759934795042,0.0958339456815616,-0.913830614576833,0.360805857129838,0.480039994834693,TUSC2,11334
ENSG00000114388,0.340542370208369,0.08282478938206,4.11159959172962,3.92927314827755e-05,0.000123772161347007,NPRL2,10641
ENSG00000114391,0.390711136728794,0.107701827835237,3.62771128941753,0.000285944749289193,0.000799851007039493,RPL24,6152
ENSG00000114395,-0.096096025391863,0.0811361598134779,-1.18437975882487,0.236262768995803,0.339759526424524,CYB561D2,11068
ENSG00000114405,-0.339760893780754,0.0867919025994577,-3.91466120230987,9.05312371713078e-05,0.000271005752615476,C3orf14,57415
ENSG00000114416,0.618629776436491,0.114490961023748,5.40330669692057,6.54234544349639e-08,2.86856684830226e-07,FXR1,8087
ENSG00000114423,0.671204736429891,0.127812963770664,5.25146054538128,1.50897858697118e-07,6.40481111519485e-07,CBLB,868
ENSG00000114439,1.26562664844161,0.135659855795892,9.32941171886411,1.06460143208553e-20,1.42623544404895e-19,BBX,56987
ENSG00000114446,0.249318200378008,0.0982199561036839,2.53836603342421,0.011137143309691,0.023602462250843,IFT57,55081
ENSG00000114450,-0.562622966911057,0.102028963111294,-5.5143456304397,3.50080023032686e-08,1.57555567907895e-07,GNB4,59345
ENSG00000114480,1.20197796280715,0.118200855196821,10.1689447238405,2.72848608243107e-24,4.7784095391445e-23,GBE1,2632
ENSG00000114491,0.121361708271382,0.0774456301636309,1.56705688900668,0.11710139483749,0.186953792471427,UMPS,7372
ENSG00000114503,0.308996754321445,0.130161598215611,2.37394714383882,0.0175990696032426,0.0355096271640646,NCBP2,22916
ENSG00000114520,0.502437623210205,0.0834542318618703,6.02051701873929,1.73860823685185e-09,8.96302983537449e-09,SNX4,8723
ENSG00000114529,-0.556491807314851,0.0908491521486268,-6.1254485501906,9.04284890729592e-10,4.8180681744164e-09,C3orf52,79669
ENSG00000114541,1.77018971507638,0.113775789525286,15.5585799269093,1.39152117653185e-54,2.66907014241442e-52,FRMD4B,23150
ENSG00000114544,0.572787509194922,0.0895650545460159,6.39521197299825,1.6032478547588e-10,9.2564008967536e-10,SLC41A3,54946
ENSG00000114554,0.141652837218713,0.0759228003164218,1.86574832103596,0.062076585695989,0.107376676431482,PLXNA1,5361
ENSG00000114573,0.419087672146779,0.082169200944777,5.10030117523515,3.39113441239045e-07,1.38300601550206e-06,ATP6V1A,523
ENSG00000114626,1.03679173647746,0.0857804634977498,12.0865718626556,1.24368655915446e-33,4.293916680235e-32,ABTB1,80325
ENSG00000114631,-0.0113963732012458,0.0821847343146265,-0.138667762283166,0.889712693903825,NA,PODXL2,50512
ENSG00000114648,0.036052843797535,0.0763077914514923,0.472466089133941,0.636594141044207,0.744902062591091,KLHL18,23276
ENSG00000114650,0.211770896153445,0.0786439478229239,2.69278058917225,0.00708588834664487,0.0156080705032549,SCAP,22937
ENSG00000114654,-0.01478299680057,0.0819934041511235,-0.180294951205138,0.85692101908022,NA,EFCC1,79825
ENSG00000114670,-0.0265299800815041,0.0819461800693071,-0.323748831965883,0.746128197592399,NA,NEK11,79858
ENSG00000114686,0.570497157747117,0.081363400284291,7.01171725559341,2.35410580975972e-12,1.6099046182873e-11,MRPL3,11222
ENSG00000114698,-0.0837967729119419,0.0780282114083343,-1.07392917765883,0.282854424898174,0.393961833848494,PLSCR4,57088
ENSG00000114735,-0.0119891214505902,0.0819466661819839,-0.146303956087307,0.883681442958333,NA,HEMK1,51409
ENSG00000114737,-0.013709849632908,0.0812451845372641,-0.168746612011445,0.865995953394633,NA,CISH,1154
ENSG00000114738,-0.00276701353312067,0.0810610423461961,-0.0341349365001167,0.972769549411008,NA,MAPKAPK3,7867
ENSG00000114739,0.0669463705081417,0.0861634183329391,0.776969760524799,0.437176611418196,0.558735290574033,ACVR2B,93
ENSG00000114742,0.243939055745704,0.103888959444715,2.34807487773056,0.0188707272882663,0.0377977570945483,WDR48,57599
ENSG00000114744,1.5884362099968,0.106999890095229,14.8452134724915,7.47165879898976e-50,9.60505584329705e-48,COMMD2,51122
ENSG00000114745,0.219201944407606,0.0978642229661191,2.23985781283416,0.0251001552083789,0.0486152068501444,GORASP1,64689
ENSG00000114767,0.546117835595187,0.0872762115054316,6.25735038420177,3.91573006177549e-10,2.18154366373882e-09,RRP9,9136
ENSG00000114770,0.00850363569916104,0.0804605605886793,0.10568700537189,0.915830690814527,0.94921503283324,ABCC5,10057
ENSG00000114779,0.076248954093343,0.0784255690220666,0.972246106010258,0.330928128356328,0.447708856141723,ABHD14B,NA
ENSG00000114784,0.68315041347719,0.119203569027016,5.73095603641165,9.98661503220538e-09,4.75673062866259e-08,EIF1B,10289
ENSG00000114796,-0.197411124601232,0.127809406622032,-1.54457429870582,0.122449266860283,0.194106905514845,KLHL24,54800
ENSG00000114841,0.0110534488898298,0.0816740665163909,0.13533609089504,0.89234615115214,NA,DNAH1,25981
ENSG00000114850,1.18806687256749,0.12644318097729,9.39605333703894,5.66481360674593e-21,7.76998951463313e-20,SSR3,6747
ENSG00000114853,-0.0440986593716183,0.0832615762943089,-0.529639977217589,0.596361571156016,0.709643843018148,ZBTB47,92999
ENSG00000114857,0.903468090175935,0.151809817240011,5.9513153141312,2.65996062855342e-09,1.34152605323203e-08,NKTR,4820
ENSG00000114859,-0.174960108361261,0.0836802109629995,-2.09081820358486,0.0365443636634263,0.0678606577408329,CLCN2,1181
ENSG00000114861,1.1415612872472,0.141917394307383,8.04384334153332,8.70638091421998e-16,8.09291592057186e-15,FOXP1,27086
ENSG00000114867,1.20091095143379,0.136590423855932,8.7920581658085,1.46844707116159e-18,1.69968528811462e-17,EIF4G1,1981
ENSG00000114902,0.753000828071773,0.111360926563126,6.76180462314067,1.36283408416214e-11,8.68591090348908e-11,SPCS1,28972
ENSG00000114904,-0.156662858173057,0.0826079903502081,-1.89646131698521,0.0578990704540247,0.101091224875948,NEK4,6787
ENSG00000114933,-0.0365947003466671,0.0755132062608231,-0.484613250565322,0.62795071259946,0.737573523624793,INO80D,54891
ENSG00000114942,0.45486684781303,0.118002926342826,3.85470820013003,0.000115867743533602,0.000342417660273916,EEF1B2,1933
ENSG00000114948,-0.0117780419809583,0.0817974744443954,-0.143990288954028,0.88550813801618,NA,ADAM23,8745
ENSG00000114956,0.448474659502662,0.109480447862427,4.09639043554347,4.19641956729832e-05,0.000131644688606524,DGUOK,1716
ENSG00000114978,0.356626070337119,0.133044873471005,2.68049464089152,0.00735134415738257,0.0161369015073226,MOB1A,55233
ENSG00000114982,0.444506122521253,0.0884087000110413,5.02785497881701,4.9599674349417e-07,1.97874699517449e-06,KANSL3,55683
ENSG00000114988,-0.0272382035505164,0.0813586328707806,-0.334791804992323,0.737782142808219,NA,LMAN2L,81562
ENSG00000114993,0.171338577453287,0.0793942039205185,2.1580741287464,0.0309220688449706,0.0585035666075818,RTKN,6242
ENSG00000114999,0.449794447743232,0.0957425667035964,4.69795685690904,2.62776919414181e-06,9.64286758032481e-06,TTL,150465
ENSG00000115009,-0.262289192892533,0.0929716565108267,-2.82117370751579,0.00478482858238721,0.0109631908588485,CCL20,6364
ENSG00000115020,-0.450600741940909,0.089243110120998,-5.04913758978114,4.43809016907977e-07,1.78409453104325e-06,PIKFYVE,200576
ENSG00000115041,-0.00460939112268655,0.0818710668245137,-0.0563006114549177,0.955102331738606,NA,KCNIP3,30818
ENSG00000115042,-0.138835260080577,0.0826010679411721,-1.68079255560539,0.0928032151425752,0.152451611172224,FAHD2A,51011
ENSG00000115053,0.52874501020756,0.147751900224922,3.5786004065102,0.000345439156700441,0.000955214363745568,NCL,4691
ENSG00000115073,0.698661534292375,0.0874494294811218,7.98932066724574,1.35684343925658e-15,1.24307021379655e-14,ACTR1B,10120
ENSG00000115084,1.47292106286366,0.0998422814769929,14.7524780190752,2.96572069009337e-49,3.69461534217405e-47,SLC35F5,80255
ENSG00000115091,0.0863880862795865,0.148141971434167,0.583143895300303,0.559796436202469,0.675714727307026,ACTR3,10096
ENSG00000115107,0.436339946666036,0.0820162275270656,5.32016601863384,1.03672602814855e-07,4.46146628352817e-07,STEAP3,55240
ENSG00000115109,0.169900349384649,0.0815002988739732,2.08465921882534,0.0371002449309848,0.0687395522456333,EPB41L5,57669
ENSG00000115128,0.392333650975371,0.132287872931682,2.9657567415721,0.00301939208244737,0.00718093562769022,SF3B6,51639
ENSG00000115129,0.212134484572783,0.0799557076813952,2.65314998421488,0.00797444280530513,0.0174003551569713,TP53I3,9540
ENSG00000115145,0.534239907178371,0.0812777322695088,6.57301689233755,4.93058619454501e-11,2.97608409464945e-10,STAM2,10254
ENSG00000115159,-0.360313352741936,0.0878483393016614,-4.10153857894411,4.10412062416572e-05,0.000128949997807849,GPD2,2820
ENSG00000115165,0.425856802263245,0.0794840330200934,5.35776540372064,8.4257544312128e-08,3.66115845187974e-07,CYTIP,9595
ENSG00000115170,0.388334088314264,0.0778853329593975,4.98597198675015,6.16510774530305e-07,2.43859777395228e-06,ACVR1,90
ENSG00000115183,0.71086327054389,0.114137392074563,6.22813661345529,4.72015402146714e-10,2.59855768544004e-09,TANC1,85461
ENSG00000115204,0.886435642631394,0.10564692376664,8.39054854630137,4.83879070623584e-17,5.01474673191714e-16,MPV17,4358
ENSG00000115207,0.376454687765818,0.0847628762663635,4.44126844613939,8.94301455844245e-06,3.07708963337752e-05,GTF3C2,2976
ENSG00000115211,0.158995120721242,0.103749746881491,1.5324868300918,0.125402345063794,0.198216080804564,EIF2B4,8890
ENSG00000115216,0.831193780713521,0.127123629273928,6.53846798947547,6.21521839722356e-11,3.71621470123946e-10,NRBP1,29959
ENSG00000115221,-0.0150034149764352,0.0821461140266982,-0.182643027661162,0.855078120971218,NA,ITGB6,3694
ENSG00000115221,-0.0150034149764352,0.0821461140266982,-0.182643027661162,0.855078120971218,NA,ITGB6,100505984
ENSG00000115226,0.0832535150036727,0.0791506281674686,1.05183644060946,0.292874596950433,0.405270666629105,FNDC4,64838
ENSG00000115233,0.17051198084686,0.101774966259978,1.67538233725667,0.0938592398428648,0.153977064113654,PSMD14,10213
ENSG00000115234,0.50155345353535,0.0902634875831452,5.55654857755579,2.75161167687792e-08,1.24954812113464e-07,SNX17,9784
ENSG00000115239,0.267010086423704,0.0841410977542964,3.17336109879871,0.0015068498427973,0.00376759228230139,GPR75-ASB3,51130
ENSG00000115241,0.0864080112678796,0.131056382006052,0.659319370375183,0.509690706248305,0.629057552272956,PPM1G,5496
ENSG00000115255,-0.0188370848361094,0.0822610727749954,-0.228991480425177,0.81887553784819,NA,REEP6,92840
ENSG00000115267,0.171815105188381,0.075242439476746,2.2834866384347,0.0224017190300795,0.0440452933224017,IFIH1,64135
ENSG00000115268,0.14122089915619,0.113827716493081,1.24065476763539,0.214733310562739,0.314182991262881,RPS15,6209
ENSG00000115271,0.0279074105848101,0.0768912813823247,0.362946358587091,0.716644955424798,0.810931514313443,GCA,25801
ENSG00000115274,-0.000815555120227169,0.0749119645977262,-0.0108868473094607,0.99131372420419,0.99566804243979,INO80B,83444
ENSG00000115275,0.285435835303196,0.0701934497309091,4.06641697191735,4.77414833343399e-05,0.000148956386421937,MOGS,7841
ENSG00000115282,0.0126822190178996,0.0807097369617479,0.157133692851834,0.875139484349665,0.923841098166898,TTC31,64427
ENSG00000115286,0.409157804509221,0.112555158229296,3.63517595236008,0.000277790973441468,0.000778831546622838,NDUFS7,374291
ENSG00000115289,0.257319792898309,0.0759941708363528,3.38604645680556,0.000709073786105106,0.00187247544390168,PCGF1,84759
ENSG00000115290,-0.0257677680673914,0.0820324824117123,-0.314116643917536,0.753432448836039,NA,GRB14,2888
ENSG00000115306,0.459792582974289,0.156121572344655,2.94509321209787,0.0032285738158853,0.00762887876244779,SPTBN1,6711
ENSG00000115307,0.306100385245642,0.145787440612613,2.09963481051164,0.0357609781400733,0.0665745894075868,AUP1,550
ENSG00000115310,0.545613175267532,0.126578118055617,4.31048575890341,1.6289631980544e-05,5.41821945645179e-05,RTN4,57142
ENSG00000115317,0.335248196685875,0.108262598670916,3.09662063170056,0.00195740201176549,0.00479295763124098,HTRA2,27429
ENSG00000115318,-0.0868484483054156,0.0813263013651518,-1.06790111990301,0.285565117307191,0.397050843118179,LOXL3,84695
ENSG00000115350,-0.0305405792516841,0.0996621647085335,-0.3064410585602,0.759268850799178,0.843143230629941,POLE4,56655
ENSG00000115353,0.392985669730174,0.0866360616860111,4.53605187126862,5.73170886476443e-06,2.01694728951116e-05,TACR1,6869
ENSG00000115355,0.0455624233328978,0.0942881687902925,0.483225243606478,0.628935813252383,0.738515243158274,CCDC88A,55704
ENSG00000115364,-0.0537144666017675,0.0828719460306451,-0.648162245181312,0.516880018258332,0.635981889892443,MRPL19,9801
ENSG00000115365,-0.0199758841382243,0.0812541066137064,-0.245844609838522,0.805802522909105,NA,LANCL1,10314
ENSG00000115368,0.0421109301220835,0.0931414864989687,0.452117866108458,0.651184073506972,0.757864619499012,WDR75,84128
ENSG00000115380,-0.0345501319915522,0.0814188647301981,-0.424350451287215,0.671310250520806,NA,EFEMP1,2202
ENSG00000115392,0.0323838518019713,0.0814428349353729,0.397626774997073,0.690905320877532,0.78882274163682,FANCL,55120
ENSG00000115414,0.835521510903732,0.0916307500165941,9.11835285373546,7.62747238220172e-20,9.64125274754452e-19,FN1,2335
ENSG00000115415,0.487310420406903,0.0816780266068008,5.96623646103526,2.42788367942088e-09,1.23167701016465e-08,STAT1,6772
ENSG00000115419,0.539392168427542,0.111250585323047,4.84844342042125,1.24434010217492e-06,4.75540980223964e-06,GLS,2744
ENSG00000115421,0.19849977458394,0.0765340882072009,2.59361258798225,0.00949734375118881,0.0204318856844162,PAPOLG,64895
ENSG00000115446,1.02551767150358,0.114425410786982,8.96232457852143,3.17904474205283e-19,3.84540306936601e-18,UNC50,25972
ENSG00000115457,0.489595351702858,0.0742518704117597,6.5937106902201,4.289672594317e-11,2.60222909787784e-10,IGFBP2,3485
ENSG00000115459,0.196587386012012,0.0792315308061125,2.48117616827423,0.0130949635986709,0.0272497916525467,ELMOD3,84173
ENSG00000115461,-0.19427338982275,0.0826409108579321,-2.35081375321148,0.0187324074778085,0.0375518268018974,IGFBP5,3488
ENSG00000115464,0.604175917294119,0.113612519546677,5.3178639088793,1.04992549210859e-07,4.51184197960176e-07,USP34,9736
ENSG00000115474,-0.0226908321546473,0.0823771688810067,-0.27545049754531,0.78297015248029,NA,KCNJ13,3769
ENSG00000115484,-0.327773863357954,0.143239485916894,-2.28829265380166,0.0221204840380481,0.0435845310803479,CCT4,10575
ENSG00000115486,0.167548849449026,0.0813883781914257,2.05863359329941,0.0395293521141899,0.0727255096918657,GGCX,2677
ENSG00000115504,0.353022932038128,0.0878858683956422,4.0168338605804,5.89852775614724e-05,0.000181553258801027,EHBP1,23301
ENSG00000115514,0.182313267421948,0.104990209895299,1.73647874029168,0.082479220256915,0.137378207799388,TXNDC9,10190
ENSG00000115520,1.71471570535465,0.125605390460372,13.6516092109568,1.97469211138797e-42,1.35580565193252e-40,COQ10B,80219
ENSG00000115523,0.133780345316396,0.0794104612298271,1.68466903786409,0.0920524433651198,0.151382924009813,GNLY,10578
ENSG00000115524,0.390050540132196,0.150423372313877,2.59301818681678,0.00951377394678062,0.0204635892440187,SF3B1,23451
ENSG00000115525,-0.0519704103421249,0.0810494296915364,-0.641218704930035,0.521380598523263,0.639760677554337,ST3GAL5,8869
ENSG00000115526,0.0215045970417001,0.0808036845248538,0.26613386713926,0.790136113016739,NA,CHST10,9486
ENSG00000115539,0.414473031964384,0.106535683690844,3.89046202741932,0.000100053533794831,0.000298161998120034,PDCL3,79031
ENSG00000115540,0.745644111331558,0.114642263437522,6.5040944672025,7.81627691409728e-11,4.62545985455198e-10,MOB4,25843
ENSG00000115541,0.194239476397301,0.130393578919975,1.48963988875947,0.136318947857462,0.213157112565938,HSPE1,3336
ENSG00000115548,0.790327881874901,0.114173643529589,6.92215696585069,4.44817961083136e-12,2.96316441109626e-11,KDM3A,55818
ENSG00000115556,-0.122590983234929,0.0826821587549105,-1.48267758221357,0.138160093509289,0.215756858356973,PLCD4,84812
ENSG00000115561,0.282914929433229,0.106191237714961,2.66420220275264,0.00771711604756838,0.0168907136965797,CHMP3,51652
ENSG00000115561,0.282914929433229,0.106191237714961,2.66420220275264,0.00771711604756838,0.0168907136965797,CHMP3,100526767
ENSG00000115568,0.0878702467321234,0.0796169213591195,1.10366295546366,0.269739370765696,0.379147441704394,ZNF142,7701
ENSG00000115590,-0.00743338157108005,0.0799616444208445,-0.0929618397035155,0.925933877402842,0.956241772031104,IL1R2,7850
ENSG00000115594,-0.858295666802674,0.120257294001358,-7.13716098412275,9.52782374544595e-13,6.77658753031011e-12,IL1R1,3554
ENSG00000115598,-0.0206395194111377,0.0822423454621859,-0.250959761606356,0.801845219359234,NA,IL1RL2,8808
ENSG00000115602,-0.012696480298636,0.0775712243498658,-0.163675130888377,0.869986896172105,0.92113569204799,IL1RL1,9173
ENSG00000115604,0.0693558748065458,0.0806908445859265,0.859525949473607,0.390050409718046,0.510104886475418,IL18R1,8809
ENSG00000115607,-0.0201595745948449,0.0819377023987312,-0.246035390359653,0.80565483681029,NA,IL18RAP,8807
ENSG00000115641,1.13679420240371,0.102708232445516,11.0681897189375,1.78979576850921e-28,4.31694452428448e-27,FHL2,2274
ENSG00000115648,-0.080459783641203,0.0826571090060159,-0.973416377717094,0.330346402348113,0.44707200425295,MLPH,79083
ENSG00000115649,0.557192827626442,0.0881948031120012,6.3177512502505,2.65396742369807e-10,1.49513017939243e-09,CNPPD1,27013
ENSG00000115652,-0.25982144550603,0.114013698623822,-2.27886165120638,0.0226752906749019,0.0445396964427039,UXS1,80146
ENSG00000115657,-0.0142136645234935,0.0822324352876152,-0.172847422963699,0.862771359868502,NA,ABCB6,10058
ENSG00000115661,-0.0186411117444083,0.0768047060161902,-0.242707936939161,0.808231658487406,0.878376774994317,STK16,8576
ENSG00000115677,0.513495877327777,0.141800913520647,3.62124519919267,0.000293188473232552,0.000818786575119519,HDLBP,3069
ENSG00000115685,0.342841005845069,0.0772073568775727,4.44052250601857,8.9740718426104e-06,3.086018330851e-05,PPP1R7,5510
ENSG00000115694,-0.421265448878587,0.12838227765943,-3.28133646293541,0.00103316417850417,0.00265463660068985,STK25,10494
