row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Symbol	entrez
ENSG00000100030	3.79889086902892	-0.292914365036604	0.108708496482512	-2.69449375637097	0.00704956473812064	0.0155337236133205	MAPK1	5594
ENSG00000102755	42.7739529115436	-0.0218330749465896	0.148865472122049	-0.146663122316836	0.883397927897983	0.929471533366933	FLT1	2321
ENSG00000128052	8.94476320677297	-0.934253758350902	0.131974879165321	-7.07902719259617	1.45169900768753e-12	1.00875967848741e-11	KDR	3791
ENSG00000131196	10.4759497059639	-4.5668343630289	0.1161852493468	-39.3064901844588	0	0	NFATC1	4772
